REGDIST,Industrial_Ratio_1831,is_treated_baseline,MANUFAC,FAMTRADE
547002,0.0,0,0,186
547002,0.0,0,0,0
547002,0.0,0,0,18
547002,0.0,0,0,64
547002,0.0,0,0,27
548001,0.0,0,0,14
548001,0.01812366737739872,1,17,20
548001,0.0031413612565445027,1,6,208
548001,0.0,0,0,0
548001,0.0,0,0,2
548001,0.01171875,1,3,3
548001,0.0,0,0,53
548001,0.0,0,0,31
548001,0.0,0,0,24
548001,0.0,0,0,15
548001,0.0,0,0,33
548001,0.0,0,0,3
548001,0.0,0,0,26
548002,0.0547945205479452,1,4,4
548002,0.02763157894736842,1,42,43
548002,0.0027637033625057578,1,6,63
548002,0.0,0,0,0
548002,0.0,0,0,10
548002,0.0,0,0,70
548002,0.0,0,0,46
548002,0.0,0,0,4
548002,0.0,0,0,12
548002,0.0,0,0,30
549000,0.0009378663540445487,1,16,1382
549001,0.030303030303030304,1,11,83
549001,0.009818835569077583,1,142,1881
549001,0.04939626783754116,1,45,100
549002,0.0,0,0,14
549002,0.0,0,0,0
549005,0.0,0,0,4
549005,0.0,0,0,37
549005,0.0003305238803503553,1,2,640
549005,0.0,0,0,102
549005,0.05149884704073789,1,67,121
550001,0.0,0,0,45
550001,0.0,0,0,6
550001,0.007436480066102045,1,72,549
550001,0.0,0,0,41
550002,0.014452473596442469,1,52,153
550002,0.011902137976636544,1,108,956
551001,0.01364306784660767,1,74,399
551002,0.028859458390986362,1,438,1591
551003,0.0,0,0,18
551003,0.0,0,0,49
551003,0.0,0,0,70
551003,0.0,0,0,44
551004,0.0,0,0,14
551004,0.0,0,0,12
551004,0.0031545741324921135,1,3,26
551004,0.0,0,0,11
551004,0.0,0,0,30
551004,0.0,0,0,380
552004,0.009963078005040146,1,170,1508
552002,0.002273522210563134,1,26,1470
552003,0.007744314689612784,1,63,1089
552003,0.02562846882141691,1,157,894
552001,0.0,0,0,53
552001,0.0063532401524777635,1,5,15
552001,0.0,0,0,8
552001,0.0003337783711615487,1,1,260
552005,0.04134466769706337,1,214,517
552005,0.0,0,0,24
552005,0.0014357501794687725,1,2,28
553001,0.0003629764065335753,1,2,153
553002,0.004423889000603257,1,22,56
553002,0.0,0,0,14
553002,0.00784313725490196,1,6,33
553002,0.001631079478054567,1,11,237
553003,0.0,0,0,6
553003,0.0,0,0,17
553003,0.0,0,0,901
553003,0.0,0,0,7
553004,0.00695599576591562,1,46,245
553005,0.0,0,0,14
553005,0.0,0,0,1
553005,0.0,0,0,5
553005,0.025405405405405406,1,47,104
553005,0.0041841004184100415,1,2,9
553005,0.0,0,0,13
553005,0.0,0,0,28
553006,0.0,0,0,10
553006,0.0009610764055742432,1,2,70
553006,0.0,0,0,16
553006,0.0,0,0,0
553006,0.0,0,0,0
553006,0.0,0,0,2
553006,0.011305822498586773,1,20,88
554001,0.0,0,0,17
554001,0.0,0,0,3
554001,0.0,0,0,2
554001,0.0,0,0,0
554001,0.0,0,0,2
554001,0.0,0,0,0
554001,0.0,0,0,0
554001,0.0,0,0,0
554001,0.0,0,0,6
554001,0.022058823529411766,1,3,7
554001,0.0,0,0,0
554001,0.0,0,0,0
554001,0.0,0,0,7
554001,0.0,0,0,0
554001,0.005649717514124294,1,2,21
554001,0.03333333333333333,1,20,31
554001,0.0,0,0,7
554001,0.0,0,0,0
554001,0.0,0,0,1
554001,0.02531645569620253,1,6,5
554001,0.0,0,0,2
554001,0.0,0,0,0
554001,0.0,0,0,0
554001,0.0,0,0,13
554001,0.0,0,0,4
554001,0.007462686567164179,1,1,5
554001,0.0,0,0,1
554001,0.0,0,0,3
554001,0.0,0,0,1
554001,0.0,0,0,4
554001,0.002932551319648094,1,1,14
554001,0.0026246719160104987,1,1,26
554001,0.0,0,0,11
554001,0.0,0,0,0
554001,0.009900990099009901,1,1,2
554001,0.0,0,0,0
554001,0.0,0,0,0
554001,0.0,0,0,1
554001,0.0,0,0,21
554001,0.0,0,0,0
554002,0.0,0,0,1
554002,0.0,0,0,13
554002,0.015625,1,1,2
554002,0.0,0,0,0
554002,0.0,0,0,8
554002,0.0,0,0,2
554002,0.0,0,0,3
554002,0.0019083969465648854,1,1,39
554002,0.002197802197802198,1,1,11
554002,0.0,0,0,3
554002,0.0,0,0,1
554002,0.008849557522123894,1,1,6
554002,0.0125,1,1,2
554002,0.006711409395973154,1,1,9
554002,0.0,0,0,17
554002,0.007832898172323759,1,3,39
554002,0.0,0,0,0
554002,0.0,0,0,0
554002,0.0,0,0,43
554002,0.0,0,0,2
554002,0.012396694214876033,1,3,11
554002,0.0,0,0,0
554002,0.0,0,0,5
554002,0.0,0,0,7
554002,0.0,0,0,19
554002,0.0,0,0,0
554002,0.0,0,0,0
554002,0.0440251572327044,1,28,43
554002,0.004140786749482402,1,4,47
554002,0.0,0,0,0
554002,0.0,0,0,0
554002,0.0,0,0,3
554002,0.0,0,0,0
554002,0.0,0,0,2
554002,0.19607843137254902,1,50,43
554002,0.0,0,0,10
554002,0.0,0,0,22
554002,0.0,0,0,0
554002,0.0,0,0,2
554002,0.0,0,0,2
555001,0.0,0,0,0
555001,0.0,0,0,1
555001,0.0,0,0,2
555001,0.006607929515418502,1,3,22
555001,0.0,0,0,10
555001,0.0,0,0,7
555001,0.0,0,0,14
555001,0.0,0,0,0
555001,0.0,0,0,4
555001,0.0,0,0,7
555001,0.0,0,0,4
555001,0.0,0,0,1
555001,0.0,0,0,10
555001,0.0,0,0,2
555001,0.006825938566552901,1,2,18
555001,0.0,0,0,16
555001,0.0,0,0,0
555001,0.0,0,0,2
555001,0.0,0,0,15
555001,0.011904761904761904,1,1,4
555001,0.04504504504504504,1,5,11
555001,0.0,0,0,25
555001,0.008849557522123894,1,3,24
555001,0.0,0,0,2
555001,0.0,0,0,14
555001,0.0,0,0,6
555001,0.0,0,0,30
555001,0.0,0,0,0
555001,0.0,0,0,0
555001,0.0,0,0,0
555001,0.0,0,0,0
555001,0.0,0,0,1
555001,0.0,0,0,1
555001,0.0,0,0,3
555001,0.002254791431792559,1,2,18
555002,0.0,0,0,0
555002,0.0,0,0,10
555002,0.0,0,0,0
555002,0.0,0,0,1
555002,0.0,0,0,1
555002,0.0015479876160990713,1,2,83
555002,0.0,0,0,5
555002,0.03571428571428571,1,2,5
555002,0.0,0,0,2
555002,0.01601164483260553,1,22,151
555002,0.002442002442002442,1,2,97
555002,0.0035149384885764497,1,4,125
555002,0.000749063670411985,1,1,183
555002,0.0,0,0,5
555002,0.003676470588235294,1,2,14
555002,0.0,0,0,16
555002,0.0,0,0,8
555002,0.0,0,0,0
555002,0.0,0,0,4
555002,0.022727272727272728,1,14,33
555002,0.0,0,0,0
555002,0.0,0,0,4
555002,0.009569377990430622,1,2,12
555002,0.0,0,0,0
555003,0.001624548736462094,1,9,115
555003,0.0,0,0,3
555003,0.0,0,0,31
555003,0.0,0,0,3
555003,0.008576329331046312,1,5,40
555004,0.0,0,0,26
555004,0.0,0,0,9
555004,0.0,0,0,1
555004,0.0,0,0,0
555004,0.0,0,0,2
555004,0.010638297872340425,1,2,3
555004,0.0072992700729927005,1,3,21
555004,0.0,0,0,0
555004,0.0,0,0,20
555004,0.016666666666666666,1,2,4
555004,0.0,0,0,10
555004,0.0,0,0,23
555004,0.0,0,0,5
555004,0.005,1,3,19
555004,0.0,0,0,26
555004,0.0,0,0,36
556001,0.025,1,3,6
556001,0.0,0,0,15
556001,0.0,0,0,3
556001,0.0,0,0,7
556001,0.012770137524557957,1,13,95
556001,0.0,0,0,3
556001,0.006462035541195477,1,4,31
556001,0.006472491909385114,1,2,7
556001,0.0017667844522968198,1,1,10
556001,0.0,0,0,7
556001,0.0,0,0,8
556001,0.0,0,0,1
556001,0.0,0,0,6
556001,0.009146341463414634,1,3,9
556001,0.011406844106463879,1,3,25
556001,0.0,0,0,0
556001,0.0,0,0,11
557001,0.017241379310344827,1,8,58
557001,0.0,0,0,5
557001,0.02127659574468085,1,4,11
557001,0.0,0,0,0
557001,0.005194805194805195,1,2,20
557001,0.004016064257028112,1,1,1
557001,0.0,0,0,0
557001,0.004282655246252677,1,2,12
557001,0.005780346820809248,1,1,5
557001,0.0,0,0,8
557001,0.0,0,0,3
557001,0.0,0,0,6
557001,0.0,0,0,1
557001,0.003676470588235294,1,1,6
557002,0.0,0,0,5
557002,0.0,0,0,5
557002,0.006711409395973154,1,3,23
557002,0.0,0,0,0
557002,0.0,0,0,0
557002,0.0,0,0,0
557002,0.0,0,0,10
557002,0.0,0,0,0
557002,0.0,0,0,0
557002,0.0,0,0,0
557002,0.01818181818181818,1,1,4
557002,0.0,0,0,0
557002,0.0,0,0,3
557002,0.007692307692307693,1,2,24
557002,0.0,0,0,5
557002,0.0,0,0,1
557002,0.0,0,0,1
557002,0.034482758620689655,1,2,3
557002,0.0,0,0,1
557002,0.0,0,0,0
557002,0.011990407673860911,1,5,37
557002,0.0,0,0,1
557002,0.0,0,0,1
558001,0.015625,1,1,3
558001,0.0,0,0,0
558001,0.0,0,0,0
558001,0.0,0,0,10
558001,0.0,0,0,10
558001,0.0,0,0,11
558001,0.0,0,0,12
558001,0.0,0,0,4
558001,0.0,0,0,0
558001,0.0,0,0,0
558001,0.0,0,0,0
558001,0.0,0,0,1
558001,0.0,0,0,9
558001,0.0,0,0,2
558001,0.0,0,0,0
558001,0.0,0,0,4
558001,0.0,0,0,1
558001,0.0,0,0,0
558001,0.0,0,0,6
558001,0.0,0,0,4
558001,0.0,0,0,9
558001,0.0,0,0,0
558001,0.0,0,0,8
558001,0.0,0,0,1
558001,0.0007712082262210797,1,3,353
558001,0.0425531914893617,1,14,12
558001,0.008264462809917356,1,1,3
558001,0.0,0,0,0
558001,0.0,0,0,4
558001,0.0,0,0,0
558001,0.0,0,0,0
558001,0.0,0,0,10
558001,0.0,0,0,1
558001,0.0,0,0,0
558001,0.0,0,0,2
558001,0.0,0,0,2
558001,0.0,0,0,1
558001,0.0,0,0,3
558001,0.0,0,0,0
558001,0.0,0,0,0
558001,0.0,0,0,10
558001,0.0,0,0,0
558001,0.0,0,0,1
558002,0.0,0,0,0
558002,0.04575471698113207,1,97,169
558002,0.0,0,0,0
558002,0.0,0,0,4
558002,0.0,0,0,0
558002,0.0,0,0,2
558002,0.0,0,0,0
558002,0.0,0,0,0
558002,0.0,0,0,13
558002,0.0,0,0,0
558002,0.0,0,0,6
558002,0.0,0,0,12
558002,0.0,0,0,1
558002,0.0,0,0,1
558002,0.0,0,0,5
558002,0.0,0,0,0
558002,0.0,0,0,3
558002,0.0,0,0,0
558002,0.009259259259259259,1,2,11
558002,0.0,0,0,27
558002,0.0,0,0,1
558002,0.0,0,0,4
558002,0.0,0,0,6
558002,0.0,0,0,18
558002,0.0,0,0,2
558002,0.005571030640668524,1,2,12
558002,0.0,0,0,19
558002,0.0,0,0,0
558002,0.0064516129032258064,1,1,6
559001,0.056074766355140186,1,6,6
559001,0.014035087719298246,1,4,14
559001,0.0,0,0,4
559001,0.0,0,0,16
559001,0.016194331983805668,1,4,14
559001,0.0,0,0,5
559001,0.0,0,0,0
559001,0.0,0,0,3
559001,0.0,0,0,3
559001,0.0,0,0,0
559001,0.0,0,0,76
559001,0.0,0,0,0
559001,0.0,0,0,0
559001,0.0,0,0,16
559001,0.0,0,0,6
559001,0.0,0,0,1
559001,0.0017825311942959,1,1,21
559001,0.0,0,0,3
559001,0.0037735849056603774,1,1,35
559001,0.0017953321364452424,1,1,15
559001,0.0,0,0,1
559001,0.0,0,0,10
559001,0.0,0,0,4
559001,0.0,0,0,0
559001,0.0016286644951140066,1,1,70
559001,0.0,0,0,4
559001,0.0,0,0,0
559002,0.0016205067766647025,1,11,591
559003,0.0,0,0,1
559003,0.0,0,0,2
559003,0.0,0,0,1
559003,0.0,0,0,2
559003,0.0,0,0,0
559003,0.0,0,0,1
559003,0.0,0,0,0
559003,0.0,0,0,9
559003,0.0,0,0,7
559003,0.0,0,0,22
559003,0.0,0,0,0
559003,0.0,0,0,0
559003,0.0,0,0,2
559003,0.0,0,0,6
559003,0.006329113924050633,1,1,5
559003,0.0,0,0,11
559003,0.0020325203252032522,1,1,28
559003,0.0,0,0,3
559003,0.0018726591760299626,1,1,47
559003,0.0,0,0,0
559003,0.0,0,0,0
559003,0.0,0,0,0
559003,0.0,0,0,4
559003,0.0,0,0,0
559003,0.0,0,0,6
559003,0.006382978723404255,1,3,22
559003,0.0,0,0,6
559003,0.0,0,0,7
559003,0.009708737864077669,1,2,6
559003,0.0,0,0,0
559003,0.0,0,0,3
559003,0.0,0,0,0
559003,0.0,0,0,1
560001,0.0,0,0,7
560001,0.0,0,0,3
560001,0.0,0,0,51
560001,0.0,0,0,12
560001,0.005908419497784343,1,8,131
560001,0.0,0,0,0
560001,0.0,0,0,3
560001,0.0,0,0,1
560001,0.0,0,0,0
560001,0.0,0,0,3
560001,0.0,0,0,1
560001,0.09852216748768473,1,20,24
560001,0.0,0,0,0
560001,0.0,0,0,7
560001,0.0,0,0,0
560001,0.0,0,0,3
560001,0.0,0,0,0
560001,0.0,0,0,0
560001,0.007518796992481203,1,2,9
560001,0.0,0,0,0
560001,0.0,0,0,0
560001,0.0,0,0,30
560001,0.0,0,0,2
560001,0.0,0,0,0
560001,0.0,0,0,3
560001,0.0,0,0,0
560001,0.0,0,0,0
560001,0.0,0,0,1
560001,0.0,0,0,7
560001,0.0,0,0,50
560001,0.0,0,0,0
560001,0.0,0,0,0
560001,0.0,0,0,1
560001,0.0,0,0,0
561001,0.000722543352601156,1,1,22
561001,0.0,0,0,23
561001,0.0,0,0,20
561002,0.004932735426008968,1,44,885
561002,0.0016093341380004024,1,8,313
561003,0.00784313725490196,1,6,35
561003,0.0,0,0,5
561003,0.0,0,0,1
561003,0.0,0,0,0
561003,0.0,0,0,13
561003,0.0,0,0,1
561003,0.009523809523809525,1,1,0
561003,0.0,0,0,0
561003,0.01221001221001221,1,10,73
561003,0.0,0,0,6
561003,0.0,0,0,4
561003,0.0,0,0,12
562001,0.0,0,0,6
562001,0.002555366269165247,1,3,23
562001,0.0,0,0,0
562001,0.0,0,0,2
562001,0.0,0,0,0
562001,0.0014218009478672985,1,3,86
562001,0.0,0,0,0
562001,0.0,0,0,0
562001,0.0,0,0,4
562001,0.0,0,0,4
562001,0.013157894736842105,1,1,1
562001,0.0,0,0,1
562001,0.002145922746781116,1,4,52
562001,0.0,0,0,13
562001,0.0,0,0,2
562001,0.0,0,0,2
562001,0.0,0,0,0
562002,0.0,0,0,3
562002,0.009433962264150943,1,1,0
562002,0.0,0,0,3
562002,0.0,0,0,2
562002,0.0,0,0,2
562002,0.0,0,0,46
562002,0.0,0,0,3
562002,0.009389671361502348,1,4,21
562002,0.0,0,0,1
562002,0.0,0,0,2
562002,0.0,0,0,2
562002,0.0,0,0,0
562002,0.0,0,0,11
562002,0.0,0,0,1
562002,0.0,0,0,0
562002,0.010526315789473684,1,1,2
562002,0.0,0,0,0
562002,0.0,0,0,1
562002,0.0,0,0,10
562002,0.0,0,0,0
562002,0.0,0,0,0
562002,0.0,0,0,1
562002,0.0,0,0,0
562002,0.0,0,0,2
562002,0.0,0,0,0
562002,0.0,0,0,0
562002,0.0,0,0,153
562002,0.0,0,0,4
563001,0.0,0,0,3
563001,0.0,0,0,0
563001,0.0,0,0,2
563001,0.0,0,0,2
563001,0.0,0,0,0
563001,0.023255813953488372,1,1,1
563001,0.0,0,0,7
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,3
563001,0.0,0,0,2
563001,0.0,0,0,1
563001,0.0,0,0,4
563001,0.0,0,0,23
563001,0.0,0,0,0
563001,0.0,0,0,3
563001,0.0,0,0,3
563001,0.0,0,0,3
563001,0.0,0,0,1
563001,0.0,0,0,0
563001,0.0,0,0,2
563001,0.0,0,0,1
563001,0.04081632653061224,1,2,3
563001,0.017241379310344827,1,1,3
563001,0.0,0,0,0
563001,0.01282051282051282,1,13,95
563001,0.0,0,0,8
563001,0.0,0,0,0
563001,0.0,0,0,0
563001,0.0,0,0,1
563001,0.006060606060606061,1,1,7
563001,0.0,0,0,21
563001,0.0,0,0,0
563001,0.0,0,0,12
563001,0.0,0,0,0
563001,0.0,0,0,2
563001,0.0,0,0,0
563001,0.0,0,0,1
563001,0.0,0,0,15
563001,0.0,0,0,4
563001,0.0,0,0,6
563002,0.011764705882352941,1,1,3
563002,0.0,0,0,1
563002,0.0,0,0,0
563002,0.0,0,0,5
563002,0.0,0,0,0
563002,0.0,0,0,0
563002,0.0,0,0,15
563002,0.0,0,0,0
563002,0.0,0,0,1
563002,0.008064516129032258,1,1,8
563002,0.012121212121212121,1,2,14
563002,0.0,0,0,1
563002,0.0,0,0,10
563002,0.0,0,0,0
563002,0.0,0,0,0
563002,0.0,0,0,0
563002,0.0,0,0,2
563002,0.0,0,0,1
563002,0.0,0,0,2
563002,0.007633587786259542,1,1,1
563002,0.0,0,0,0
564001,0.004958047292143402,1,26,157
564001,0.0,0,0,17
565001,0.0,0,0,2
565001,0.0,0,0,11
565001,0.0,0,0,34
565001,0.0,0,0,8
565001,0.0,0,0,6
565001,0.0,0,0,13
565001,0.0,0,0,21
565001,0.0,0,0,3
565001,0.003436426116838488,1,1,10
565001,0.012543323980854927,1,76,628
565001,0.0,0,0,11
565001,0.0,0,0,15
565002,0.0,0,0,2
565002,0.0,0,0,2
565002,0.02531645569620253,1,6,4
565002,0.0,0,0,15
565002,0.0,0,0,10
565002,0.0,0,0,6
565002,0.0,0,0,0
565002,0.005291005291005291,1,1,5
565002,0.0,0,0,14
565002,0.0,0,0,2
565002,0.0,0,0,7
565002,0.0,0,0,5
565002,0.0,0,0,3
565002,0.0,0,0,5
565002,0.0,0,0,3
565002,0.0,0,0,3
565002,0.0,0,0,22
565002,0.0,0,0,7
565002,0.0,0,0,7
565002,0.0,0,0,1
565002,0.0,0,0,11
565002,0.0,0,0,17
565002,0.0,0,0,9
565003,0.0,0,0,36
565003,0.0,0,0,5
565003,0.0,0,0,21
565003,0.0,0,0,14
565003,0.0,0,0,7
565003,0.0,0,0,49
565003,0.0,0,0,8
565003,0.0,0,0,4
565003,0.0026041666666666665,1,2,49
565003,0.003676470588235294,1,2,30
565003,0.0,0,0,16
565003,0.0,0,0,1
565003,0.0,0,0,33
565003,0.0,0,0,17
565003,0.0,0,0,3
565003,0.0,0,0,7
566001,0.0,0,0,0
566001,0.0,0,0,15
566001,0.08945686900958466,1,28,45
566001,0.006944444444444444,1,1,5
566001,0.0,0,0,0
566001,0.006172839506172839,1,2,13
566001,0.006006006006006006,1,2,16
566001,0.0,0,0,28
566001,0.0,0,0,3
566001,0.0026595744680851063,1,1,13
566002,0.04257565095003519,1,121,338
566002,0.0,0,0,9
566002,0.0,0,0,2
566002,0.0,0,0,1
566002,0.0,0,0,26
566002,0.056790123456790124,1,23,22
566002,0.0,0,0,3
566002,0.0,0,0,9
566003,0.0,0,0,11
566003,0.0,0,0,6
566003,0.0,0,0,7
566003,0.0,0,0,10
566003,0.0,0,0,10
566003,0.0069605568445475635,1,3,10
566003,0.00909090909090909,1,1,2
566003,0.0,0,0,17
566003,0.0,0,0,2
566003,0.0,0,0,11
567001,0.0,0,0,12
567001,0.0,0,0,30
567001,0.0,0,0,2
567001,0.0,0,0,6
567001,0.0,0,0,13
567001,0.0,0,0,9
567001,0.0,0,0,12
567001,0.0,0,0,12
567001,0.011834319526627219,1,2,4
567002,0.0,0,0,18
567002,0.0,0,0,5
567002,0.0,0,0,31
567002,0.0,0,0,25
567002,0.0,0,0,17
567002,0.0,0,0,2
567002,0.05807711078574915,1,119,230
567002,0.0,0,0,16
567002,0.0,0,0,7
567002,0.0,0,0,6
567002,0.030206677265500796,1,19,26
567002,0.0,0,0,12
568000,0.0449438202247191,1,56,142
568000,0.11776015380918048,1,490,611
568000,0.0,0,0,0
568000,0.009836065573770493,1,3,19
568000,0.1304858934169279,1,666,799
568000,0.023833167825223437,1,24,151
568000,0.08196721311475409,1,40,33
568000,0.030214683275907765,1,114,549
568000,0.01580135440180587,1,7,54
568000,0.013121546961325966,1,19,236
568000,0.015368309485956544,1,29,292
568001,0.0,0,0,3
568001,0.009259259259259259,1,1,2
568001,0.053696498054474705,1,69,156
568001,0.0,0,0,7
568001,0.0,0,0,12
568001,0.0,0,0,12
568001,0.0,0,0,21
568001,0.0,0,0,0
568001,0.007518796992481203,1,2,21
568001,0.0,0,0,14
568002,0.007462686567164179,1,2,5
568002,0.02666666666666667,1,4,13
568002,0.0,0,0,11
568002,0.015151515151515152,1,1,3
568002,0.15012722646310434,1,59,50
568002,0.0,0,0,4
568004,0.02066115702479339,1,5,19
568004,0.0,0,0,2
568004,0.0026041666666666665,1,1,18
568004,0.12206572769953052,1,52,41
568004,0.008771929824561403,1,2,10
568004,0.0,0,0,1
568004,0.03317535545023697,1,14,29
568004,0.04967602591792657,1,23,36
568004,0.0,0,0,2
568004,0.0,0,0,40
568004,0.0,0,0,10
568005,0.0,0,0,17
568005,0.015873015873015872,1,1,1
568005,0.03938730853391685,1,18,19
568005,0.0,0,0,6
568005,0.0,0,0,5
568005,0.0,0,0,4
568005,0.032490974729241874,1,9,21
568006,0.01702127659574468,1,4,6
568006,0.12574850299401197,1,84,95
568006,0.0,0,0,22
568006,0.05590622182146077,1,62,177
568006,0.00234192037470726,1,1,26
568006,0.0,0,0,12
568006,0.0,0,0,13
568006,0.0,0,0,23
569001,0.034482758620689655,1,9,12
569001,0.0,0,0,6
569001,0.0,0,0,17
569001,0.0,0,0,12
569001,0.0,0,0,13
569001,0.0,0,0,2
569001,0.0,0,0,19
569001,0.0,0,0,19
569001,0.0,0,0,8
569001,0.0,0,0,4
569001,0.0,0,0,21
569001,0.0,0,0,5
569001,0.0,0,0,37
569001,0.011764705882352941,1,1,5
569001,0.013404825737265416,1,5,14
569001,0.0,0,0,2
569001,0.0,0,0,12
569001,0.011428571428571429,1,2,3
569001,0.05649948822927329,1,276,656
569001,0.0,0,0,100
569002,0.0,0,0,49
569002,0.0,0,0,9
569002,0.01277139208173691,1,10,41
569002,0.005256241787122208,1,4,50
569002,0.0,0,0,9
569002,0.0,0,0,8
569002,0.0,0,0,16
569002,0.0,0,0,15
569002,0.0,0,0,5
569002,0.0,0,0,17
569002,0.0,0,0,22
569002,0.0,0,0,11
569002,0.0,0,0,18
569002,0.0,0,0,10
569003,0.0,0,0,8
569003,0.0022396416573348264,1,2,30
569003,0.0,0,0,15
569003,0.013961605584642234,1,8,38
569003,0.0,0,0,5
569003,0.02168021680216802,1,16,63
569003,0.0,0,0,1
569003,0.0,0,0,21
569003,0.006153846153846154,1,4,33
569003,0.004048582995951417,1,2,23
569003,0.0,0,0,14
569003,0.0,0,0,10
570001,0.0,0,0,19
570001,0.0,0,0,0
570001,0.0,0,0,9
570001,0.036734693877551024,1,9,13
570001,0.02766798418972332,1,7,10
570001,0.0,0,0,17
570001,0.0,0,0,16
570001,0.04585456229735989,1,99,225
570001,0.0,0,0,1
570001,0.034482758620689655,1,6,2
570001,0.06708595387840671,1,32,39
570001,0.0,0,0,3
570002,0.0,0,0,0
570002,0.0,0,0,9
570002,0.0,0,0,7
570002,0.0,0,0,4
570002,0.003976143141153081,1,2,20
570002,0.0,0,0,22
570002,0.0,0,0,5
570002,0.0,0,0,1
570002,0.052248677248677246,1,237,623
570002,0.014598540145985401,1,6,33
570002,0.0,0,0,0
570002,0.007731958762886598,1,3,20
570002,0.0,0,0,10
570002,0.02127659574468085,1,2,2
570002,0.026030368763557483,1,12,48
570002,0.0,0,0,4
570002,0.0,0,0,3
570002,0.0,0,0,3
570003,0.0,0,0,11
570003,0.0,0,0,0
570003,0.0,0,0,22
570003,0.0,0,0,9
570003,0.0,0,0,7
570003,0.014414414414414415,1,8,20
570003,0.0,0,0,1
570003,0.0,0,0,50
570003,0.0,0,0,9
570003,0.0,0,0,15
570003,0.0,0,0,2
570003,0.002182385035074045,1,14,473
570004,0.0,0,0,2
570004,0.0,0,0,22
570004,0.005076142131979695,1,1,11
570004,0.0,0,0,1
570004,0.0,0,0,26
570004,0.0,0,0,16
570004,0.0,0,0,34
570004,0.0,0,0,9
570004,0.0,0,0,16
570004,0.006448284756254836,1,25,330
570004,0.005249343832020997,1,2,10
570004,0.0,0,0,37
570004,0.0,0,0,15
571001,0.0,0,0,14
571001,0.0,0,0,64
571001,0.0,0,0,8
571001,0.0,0,0,94
571001,0.0,0,0,6
571001,0.0,0,0,13
571001,0.0,0,0,5
571001,0.0,0,0,25
571001,0.0,0,0,1
571001,0.01818181818181818,1,1,1
571002,0.008513999824453613,1,97,788
571003,0.0,0,0,31
571003,0.005341880341880342,1,5,47
571003,0.0,0,0,4
571003,0.0013879250520471894,1,6,177
571003,0.0,0,0,0
571003,0.0,0,0,7
571004,0.0,0,0,19
571004,0.0,0,0,30
571004,0.0017231476163124641,1,3,173
571004,0.0,0,0,66
571004,0.0,0,0,7
571004,0.0,0,0,10
571004,0.0,0,0,5
571004,0.0,0,0,1
572001,0.0,0,0,2
572001,0.0,0,0,13
572001,0.0,0,0,13
572001,0.0,0,0,28
572001,0.0,0,0,11
572001,0.0,0,0,4
572002,0.0,0,0,32
572002,0.0,0,0,9
572002,0.0,0,0,6
572002,0.0,0,0,24
572002,0.0,0,0,32
572002,0.0,0,0,11
572002,0.0,0,0,8
572002,0.0,0,0,10
572002,0.0,0,0,3
573001,0.004700352526439483,1,4,109
573001,0.004651162790697674,1,3,33
573001,0.0,0,0,5
573001,0.006756756756756757,1,1,7
573001,0.0,0,0,2
573001,0.0,0,0,2
573001,0.0,0,0,19
573001,0.02572347266881029,1,8,9
573001,0.0,0,0,2
573001,0.023504273504273504,1,11,31
573001,0.0,0,0,22
573001,0.0,0,0,10
573001,0.0,0,0,3
573001,0.0,0,0,9
573001,0.0,0,0,4
573001,0.0,0,0,13
573001,0.0,0,0,32
573002,0.0,0,0,3
573002,0.0,0,0,100
573002,0.014218009478672985,1,3,7
573002,0.0,0,0,4
573002,0.037037037037037035,1,2,3
573002,0.0,0,0,2
573002,0.0,0,0,130
573002,0.0,0,0,9
573002,0.0,0,0,0
573002,0.0,0,0,0
573002,0.0,0,0,11
573002,0.0,0,0,2
573002,0.0,0,0,10
573002,0.0,0,0,14
573002,0.0,0,0,0
573002,0.0,0,0,28
573002,0.0,0,0,3
573002,0.0,0,0,16
573003,0.0045871559633027525,1,2,17
573003,0.006662225183211193,1,10,46
573003,0.0,0,0,33
574000,0.0,0,0,0
574001,0.0,0,0,24
574001,0.013100436681222707,1,3,12
574001,0.0021551724137931034,1,2,28
574001,0.0,0,0,4
574001,0.0,0,0,0
574001,0.007228915662650603,1,3,31
574001,0.006666666666666667,1,2,8
574001,0.0,0,0,50
574001,0.0,0,0,14
574001,0.0,0,0,7
574001,0.0,0,0,3
574001,0.0,0,0,0
574002,0.005063291139240506,1,2,32
574002,0.0,0,0,25
574002,0.0,0,0,18
574002,0.0,0,0,1
574002,0.0,0,0,14
574002,0.0,0,0,13
574002,0.005208333333333333,1,1,11
574002,0.0,0,0,0
574002,0.0,0,0,50
574002,0.0,0,0,6
574002,0.0,0,0,9
574002,0.01834862385321101,1,6,22
575001,0.0,0,0,73
575001,0.027972027972027972,1,12,15
575001,0.028455284552845527,1,7,11
575001,0.0,0,0,8
575001,0.10626702997275204,1,39,22
575001,0.0,0,0,6
575001,0.03503184713375796,1,11,26
575001,0.010526315789473684,1,2,7
575001,0.06796116504854369,1,28,44
575001,0.0,0,0,12
575001,0.0057306590257879654,1,2,20
575001,0.0,0,0,7
