REGDIST,Year,Area_Change_Pct,Centroid_Shift_M,Unstable
CHIPPING SODBURY,1861,17.50995087933027,6769.672955982579,True
CHIPPING SODBURY,1861,54.200926711162346,8404.782455919707,True
CHIPPING SODBURY,1861,17.40830679915829,5517.910020949449,True
THORNBURY,1861,0.0,0.0,False
THORNBURY,1861,7.568996461593805,7453.0355664179015,True
THORNBURY,1861,5.91668939044036,14539.231008360142,True
DURSLEY,1861,0.0,0.0,False
DURSLEY,1861,37.16535159964155,7233.680314235154,True
DURSLEY,1861,2.034424303748966,7299.708800569797,False
WESTBURY ON SEVERN,1861,0.0,0.0,False
WESTBURY ON SEVERN,1861,17.72319965440704,8144.8948190477495,True
NEWENT,1861,0.0,0.0,False
NEWENT,1861,4.064339509319397,5901.163795968001,False
GLOUCESTER,1861,0.0,0.0,False
GLOUCESTER,1861,97.5054412554511,2537.569278722595,True
GLOUCESTER,1861,99.62736203157289,3128.196279714636,True
GLOUCESTER,1861,32.08310682793046,6224.9182032854405,True
WHEATENHURST,1861,0.0,0.0,False
WHEATENHURST,1861,26.695338721773048,5860.026598267219,True
STROUD,1861,0.0,0.0,False
STROUD,1861,217.82693265590237,9011.509291275788,True
STROUD,1861,143.05128504930718,10018.143923695596,True
STROUD,1861,21.789109614317205,5521.942855715098,True
STROUD,1861,22.054460967995873,2988.0743866389575,True
STROUD,1861,54.28074016668405,8043.68977814167,True
STROUD,1861,172.79792016158177,9098.271390023294,True
TETBURY,1861,0.0,0.0,False
TETBURY,1861,61.92689826120375,7006.298804538008,True
CIRENCESTER,1861,0.0,0.0,False
CIRENCESTER,1861,6.076732027899428,9344.09485085735,True
CIRENCESTER,1861,3.2774171152397558,16210.434379862496,False
NORTHLEACH,1861,0.0,0.0,False
NORTHLEACH,1861,29.870099212146066,11610.509924087757,True
STOW ON THE WOLD,1861,0.0,0.0,False
STOW ON THE WOLD,1861,19.08032408992878,7489.016226880665,True
WINCHCOMB,1861,0.0,0.0,False
WINCHCOMB,1861,41.05015354365768,7630.884185090698,True
CHELTENHAM,1861,0.0,0.0,False
CHELTENHAM,1861,81.67316619174531,3018.9889408523904,True
TEWKESBURY,1861,0.0,0.0,False
TEWKESBURY,1861,45.896061819668596,10484.490505514006,True
TEWKESBURY,1861,43.22740279044331,6438.108169811024,True
LEDBURY,1861,0.0,0.0,False
LEDBURY,1861,18.780226651251112,8325.126241659898,True
ROSS,1861,0.0,0.0,False
ROSS,1861,3.641685164395905,7041.126258115265,False
ROSS,1861,4.885385396795683,9126.927198491547,False
HEREFORD,1861,0.0,0.0,False
HEREFORD,1861,22.94124884992719,9016.950407672115,True
HEREFORD,1861,4.348913215632016,10907.18757108277,False
HEREFORD,1861,89.0474282126098,5296.147527304027,True
HEREFORD,1861,19.766819755613568,13217.028342695261,True
HEREFORD,1861,5.6116937367382755,10743.226623857652,True
HEREFORD,1861,10.774833717211617,18454.298048541397,True
WEOBLY,1861,0.0,0.0,False
WEOBLY,1861,31.756794003562337,7814.50781008495,True
BROMYARD,1861,0.0,0.0,False
BROMYARD,1861,31.84647014485841,7956.406178325348,True
BROMYARD,1861,28.980639050885927,8916.16741556199,True
LEOMINSTER,1861,0.0,0.0,False
LEOMINSTER,1861,85.92030786380764,7436.90859592174,True
LEOMINSTER,1861,101.18904039257377,10127.3006490515,True
LUDLOW,1861,0.0,0.0,False
LUDLOW,1861,39.461170648408036,7949.265538894556,True
LUDLOW,1861,21.20600499279302,13697.43267390843,True
LUDLOW,1861,7.801121617101988,18422.370834028072,True
LUDLOW,1861,11.699264652543558,13088.086887143574,True
CLUN,1861,0.0,0.0,False
CLUN,1861,49.89975430709227,9873.38622348866,True
CLUN,1861,38.6244908225588,15413.277749733004,True
CLUN,1861,56.45182642318998,7169.934530222544,True
CHURCH STRETTON,1861,0.0,0.0,False
CHURCH STRETTON,1861,7.482410913325638,7019.775343383912,True
CLEOBURY MORTIMER,1861,0.0,0.0,False
CLEOBURY MORTIMER,1861,10.016003941061985,7631.020052266683,True
BRIDGNORTH,1861,0.0,0.0,False
BRIDGNORTH,1861,91.15148225458249,5619.674256855268,True
BRIDGNORTH,1861,29.27555500100626,11209.532116788228,True
SHIFNAL,1861,0.0,0.0,False
SHIFNAL,1861,8.108612814560624,6593.202221112041,True
MADELEY,1861,0.0,0.0,False
MADELEY,1861,141.14027558862907,3404.3603084135107,True
MADELEY,1861,143.080499506491,7010.139760691641,True
MADELEY,1861,161.58082935501963,11363.87764551448,True
ATCHAM,1861,0.0,0.0,False
ATCHAM,1861,68.36683722556232,10997.627471022834,True
ATCHAM,1861,70.22610624635506,17221.536600562933,True
ATCHAM,1861,57.13140234013585,20120.10327245411,True
ATCHAM,1861,79.02834304786073,18247.358580693635,True
ATCHAM,1861,66.32947053477388,13048.590397074888,True
ATCHAM,1861,67.93659895313174,7700.975880850992,True
SHREWSBURY,1861,0.0,0.0,False
SHREWSBURY,1861,1.9462429591139223,3513.22459358632,False
OSWESTRY,1861,0.0,0.0,False
OSWESTRY,1861,33.73065361816905,14141.249557465382,True
OSWESTRY,1861,14.956528282928197,7367.847812310195,True
OSWESTRY,1861,2.459791673311837,12606.83090702574,False
ELLESMERE,1861,0.0,0.0,False
ELLESMERE,1861,105.96711520978563,7879.246101697873,True
ELLESMERE,1861,310.81954750509004,7440.399485760417,True
ELLESMERE,1861,205.81056934577288,19486.06672326603,True
WEM,1861,0.0,0.0,False
WEM,1861,55.75820429752035,7571.186428511041,True
WHITCHURCH,1861,22.740421444376764,212952.17276180827,True
WHITCHURCH,1861,48.62956378538487,220725.9006793907,True
MARKET DRAYTON,1861,0.0,0.0,False
MARKET DRAYTON,1861,37.637089016312956,4735.587794802923,True
MARKET DRAYTON,1861,18.950238349917214,11362.262328538427,True
WELLINGTON,1861,75.08938172799411,197996.05527016925,True
WELLINGTON,1861,27.25501406784079,192592.89424621288,True
WELLINGTON,1861,71.80998114405361,195734.75136289853,True
NEWPORT,1861,0.0,0.0,False
NEWPORT,1861,5.7199037102478245,7948.82298522283,True
STAFFORD,1861,0.0,0.0,False
STAFFORD,1861,17.664123187139314,6108.793826034869,True
STAFFORD,1861,10.359620632565173,10268.774772552702,True
STONE,1861,0.0,0.0,False
STONE,1861,27.876688755643848,10925.870615823362,True
STONE,1861,58.38057512473826,7633.10150868337,True
NEWCASTLE UNDER LYME,1861,0.0,0.0,False
NEWCASTLE UNDER LYME,1861,34.16525196016529,4949.075361302919,True
NEWCASTLE UNDER LYME,1861,65.80747180654835,10745.318781643538,True
WOLSTANTON,1861,0.0,0.0,False
WOLSTANTON,1861,3.325130205467198,5663.816715082231,False
WOLSTANTON,1861,41.36407698753318,4794.177624872772,True
STOKE UPON TRENT,1861,0.0,0.0,False
STOKE UPON TRENT,1861,76.17134009501171,4600.470123946908,True
STOKE UPON TRENT,1861,29.655980559557836,7742.914244149142,True
STOKE UPON TRENT,1861,58.928636787262704,5013.922780316239,True
STOKE UPON TRENT,1861,67.40297750276756,4727.93915311705,True
LEEK,1861,0.0,0.0,False
LEEK,1861,111.99004238053867,7556.215234704314,True
LEEK,1861,47.789191848625414,9533.807992059354,True
LEEK,1861,231.4054573362174,16322.12598549454,True
CHEADLE,1861,0.0,0.0,False
CHEADLE,1861,109.95554084268728,8375.714988278021,True
CHEADLE,1861,39.916591781497615,11133.854816597617,True
CHEADLE,1861,25.55161979642347,6131.162992664362,True
UTTOXETER,1861,0.0,0.0,False
UTTOXETER,1861,31.99390030920164,10167.089185425359,True
UTTOXETER,1861,17.357949217591493,7913.342720099593,True
BURTON UPON TRENT,1861,0.0,0.0,False
BURTON UPON TRENT,1861,8.473112218729012,8938.57260505752,True
BURTON UPON TRENT,1861,40.151524147396856,13076.575855888066,True
BURTON UPON TRENT,1861,33.555885570324996,8422.736726278512,True
TAMWORTH,1861,0.0,0.0,False
TAMWORTH,1861,6.710294543510933,9689.673873585982,True
LICHFIELD,1861,0.0,0.0,False
LICHFIELD,1861,41.499348876635,10178.071841535164,True
LICHFIELD,1861,51.48572713365244,11515.369227493416,True
PENKRIDGE,1861,0.0,0.0,False
PENKRIDGE,1861,3.0223582308978165,7707.334056665899,False
PENKRIDGE,1861,12.808457025672423,10098.796346113857,True
WOLVERHAMPTON,1861,0.0,0.0,False
WOLVERHAMPTON,1861,10.770326589686787,14348.312553033193,True
WOLVERHAMPTON,1861,15.016606932525098,6623.468438704835,True
WOLVERHAMPTON,1861,84.47212882107276,5403.995434482765,True
WOLVERHAMPTON,1861,91.92769220942786,7476.283722992725,True
WOLVERHAMPTON,1861,60.61774255827183,10084.94536411138,True
WOLVERHAMPTON,1861,88.89712368776092,10457.98559301318,True
WALSALL,1861,0.0,0.0,False
WALSALL,1861,88.33722395395424,4729.447456271389,True
WALSALL,1861,69.12735192458325,3346.439186476038,True
WALSALL,1861,451.218662315392,6770.132205459192,True
WEST BROMWICH,1861,0.0,0.0,False
WEST BROMWICH,1861,52.466781719606935,7929.9672650137045,True
WEST BROMWICH,1861,80.93442556635937,6357.873062309935,True
WEST BROMWICH,1861,44.38180909631508,5194.171224622324,True
WEST BROMWICH,1861,72.0286835811131,7254.071333447177,True
DUDLEY,1861,0.0,0.0,False
DUDLEY,1861,36.767939366887376,4792.628978934482,True
DUDLEY,1861,123.47943180547838,6751.2478005474095,True
DUDLEY,1861,3.8959712179106134,2500.542124536193,False
STOURBRIDGE,1861,0.0,0.0,False
STOURBRIDGE,1861,38.282123634934884,6366.111363577176,True
STOURBRIDGE,1861,20.382742498217134,8121.593079903305,True
KIDDERMINSTER,1861,0.0,0.0,False
KIDDERMINSTER,1861,24.612553553875482,6985.549567309493,True
KIDDERMINSTER,1861,6.605777273943332,6775.764345014582,True
KIDDERMINSTER,1861,88.63171405352523,7963.6879982759365,True
KIDDERMINSTER,1861,3.5724305422406655,11550.723115514164,False
TENBURY,1861,0.0,0.0,False
TENBURY,1861,1.7896276921260823,6939.329516447774,False
MARTLEY,1861,0.0,0.0,False
MARTLEY,1861,2.4872385689061347,6018.863424742642,False
MARTLEY,1861,4.910456219626676,8018.591689003532,False
MARTLEY,1861,0.2353774034043269,10835.386095581427,False
WORCESTER,1861,0.0,0.0,False
WORCESTER,1861,57.44710741082943,4473.792497561942,True
WORCESTER,1861,72.13915288944878,3547.0581196385024,True
UPTON ON SEVERN,1861,0.0,0.0,False
UPTON ON SEVERN,1861,3.249946193439203,9604.753869251508,False
UPTON ON SEVERN,1861,37.895266940522696,5910.326515334298,True
EVESHAM,1861,0.0,0.0,False
EVESHAM,1861,59.092665518657306,7721.524997830093,True
PERSHORE,1861,0.0,0.0,False
PERSHORE,1861,10.592610558882692,6180.791954438018,True
PERSHORE,1861,7.378864521994606,10477.825729175882,True
DROITWICH,1861,0.0,0.0,False
DROITWICH,1861,11.260485153495866,10024.22905077705,True
DROITWICH,1861,30.268174395000447,7466.925435433241,True
BROMSGROVE,1861,0.0,0.0,False
BROMSGROVE,1861,3.138473141540575,7446.290625445564,False
BROMSGROVE,1861,11.609850057198729,5686.3073151641065,True
KINGS NORTON,1861,0.0,0.0,False
KINGS NORTON,1861,46.844948230425054,6920.938792910249,True
KINGS NORTON,1861,78.28654743681031,11229.333403190052,True
BIRMINGHAM,1861,0.0,0.0,False
BIRMINGHAM,1861,85.4873710426474,1975.1898566086657,True
BIRMINGHAM,1861,82.75070019681645,2799.9630541200695,True
BIRMINGHAM,1861,89.94517382921985,3179.0039656685167,True
BIRMINGHAM,1861,79.91424433717572,2451.192682752305,True
BIRMINGHAM,1861,81.29626337824453,1844.6450151287584,True
BIRMINGHAM,1861,93.85430853016253,2915.7124428028656,True
BIRMINGHAM,1861,72.72087478013096,2600.855362698022,True
BIRMINGHAM,1861,43.94456127520433,1265.65114301126,True
ASTON,1861,0.0,0.0,False
ASTON,1861,53.90676008376937,2771.1670851065373,True
ASTON,1861,473.24629252958334,4946.692981805383,True
ASTON,1861,716.3684898356206,10742.294931552524,True
MERIDEN,1861,0.0,0.0,False
MERIDEN,1861,25.589602053882217,7689.8914433821665,True
ATHERSTONE,1861,0.0,0.0,False
NUNEATON,1861,0.0,0.0,False
FOLESHILL,1861,0.0,0.0,False
FOLESHILL,1861,48.50143125301802,6126.52387215804,True
COVENTRY,1861,0.0,0.0,False
COVENTRY,1861,46.4962274512174,2512.5279158413996,True
RUGBY,1861,0.0,0.0,False
RUGBY,1861,3.767873595518149,11533.807240148528,False
RUGBY,1861,10.852849008094203,8508.689449997952,True
SOLIHULL,1861,0.0,0.0,False
SOLIHULL,1861,44.52206485778966,9367.085465848926,True
SOLIHULL,1861,21.66365022784619,8261.308939143608,True
WARWICK,1861,0.0,0.0,False
WARWICK,1861,83.83258667958997,7733.048096589664,True
WARWICK,1861,23.746488350654786,9856.238933423592,True
WARWICK,1861,71.26379197539116,4180.736990613331,True
WARWICK,1861,14.428174539086635,10702.618157835312,True
STRATFORD ON AVON,1861,0.0,0.0,False
STRATFORD ON AVON,1861,29.277669059718786,6088.202597661016,True
STRATFORD ON AVON,1861,32.16534417670411,9007.234242803903,True
STRATFORD ON AVON,1861,105.93314124637001,13795.092614612739,True
STRATFORD ON AVON,1861,59.92494208970363,19391.447623197168,True
ALCESTER,1861,0.0,0.0,False
ALCESTER,1861,28.31484987409234,6589.2186011075055,True
ALCESTER,1861,23.274166130892663,7592.513816840714,True
ALCESTER,1861,26.150982226120018,12251.22915143175,True
SHIPSTON ON STOUR,1861,0.0,0.0,False
SHIPSTON ON STOUR,1861,12.034729298749374,7512.2118145953455,True
SHIPSTON ON STOUR,1861,7.579520063564208,12343.162067486184,True
SHIPSTON ON STOUR,1861,8.58768821861263,12307.276989682285,True
SOUTHAM,1861,1.3172878684975515,75.5777397535903,False
LUTTERWORTH,1861,0.0,0.0,False
MARKET HARBOROUGH,1861,0.0,0.0,False
BILLESDON,1861,0.0,0.0,False
BLABY,1861,0.0,0.0,False
BLABY,1861,52.44948201745875,7022.862865171393,True
HINCKLEY,1861,30.650875610062013,1091.359052229261,True
HINCKLEY,1861,30.618971966144827,6066.643313797883,True
HINCKLEY,1861,49.46424822207937,4805.090741838842,True
MARKET BOSWORTH,1861,0.0,0.0,False
MARKET BOSWORTH,1861,39.25724070620014,7826.772117899381,True
ASHBY-DE-LA-ZOUCH,1861,0.0,0.0,False
ASHBY-DE-LA-ZOUCH,1861,42.819121959838846,7370.515569743798,True
ASHBY-DE-LA-ZOUCH,1861,18.751078671717213,8143.799755871519,True
ASHBY-DE-LA-ZOUCH,1861,49.74056850749275,7619.054059487999,True
LOUGHBOROUGH,1861,0.0,0.0,False
LOUGHBOROUGH,1861,24.351321691463585,10043.296089251455,True
BARROW UPON SOAR,1861,0.0,0.0,False
BARROW UPON SOAR,1861,21.572134183881204,8206.90825980831,True
BARROW UPON SOAR,1861,10.850609448846653,8830.507668562743,True
BARROW UPON SOAR,1861,4.271849325247087,7326.55451080357,False
LEICESTER,1861,0.0,0.0,False
LEICESTER,1861,141.04079369766393,2307.765968043446,True
OAKHAM,1861,4.166684353003682,400.1067398748567,False
UPPINGHAM,1861,11.736640617236386,828.0480089324923,True
UPPINGHAM,1861,22.85039546275286,5938.569145087374,True
UPPINGHAM,1861,3.814866861244156,7128.9631757743655,False
STAMFORD,1861,0.0,0.0,False
STAMFORD,1861,43.60254854812287,7713.372566249228,True
BOURN,1861,0.0,0.0,False
BOURN,1861,27.80543129153317,14738.35373689289,True
BOURN,1861,68.52496422168014,9044.999337219262,True
BOURN,1861,20.34834744745064,18483.85894590217,True
SPALDING,1861,0.0,0.0,False
SPALDING,1861,29.030976437882256,9374.542535555858,True
SPALDING,1861,15.897366359910869,5352.237127694675,True
SPALDING,1861,8.61210463114329,5679.0075235863615,True
SPALDING,1861,19.892533976987842,9144.305055329776,True
HOLBEACH,1861,0.0,0.0,False
HOLBEACH,1861,128.93414454458392,14224.263143901357,True
HOLBEACH,1861,112.72514685151019,12706.450570644216,True
BOSTON,1861,0.0,0.0,False
BOSTON,1861,36.54587946515579,14470.300548430347,True
BOSTON,1861,10.530880245516865,13126.251354652737,True
BOSTON,1861,60.79351292543036,8201.66267640178,True
BOSTON,1861,32.49077390277843,9177.147512649648,True
SLEAFORD,1861,3.6993930310178365,387.10359226566703,False
SLEAFORD,1861,12.155044339570072,10778.9835456304,True
SLEAFORD,1861,32.84488275452524,15799.059711462154,True
SLEAFORD,1861,14.427984069430593,12704.519982299995,True
SLEAFORD,1861,42.42575903032202,19961.548933560258,True
GRANTHAM,1861,0.0,0.0,False
GRANTHAM,1861,5.87154833716947,11674.64128637572,True
GRANTHAM,1861,6.162692221692433,12364.279664123464,True
LINCOLN,1861,0.0,0.0,False
LINCOLN,1861,64.09901049677164,7582.845175530555,True
LINCOLN,1861,23.19103716344724,14877.061327655823,True
HORNCASTLE,1861,0.46955795084870344,19.812480221759923,False
HORNCASTLE,1861,16.775633565841677,7287.361608644694,True
HORNCASTLE,1861,17.068419537824838,14162.590648277277,True
HORNCASTLE,1861,9.25639185717725,18538.491595502037,True
SPILSBY,1861,0.0,0.0,False
SPILSBY,1861,107.44069965396976,11975.197846293811,True
SPILSBY,1861,157.36519983982657,6991.829724130687,True
SPILSBY,1861,94.60214209001002,17309.545067859915,True
SPILSBY,1861,179.044769355994,19231.521736069983,True
LOUTH,1861,0.0,0.0,False
LOUTH,1861,45.96504089143289,12537.061619331713,True
LOUTH,1861,6.786195566657143,22276.8529714559,True
LOUTH,1861,13.82284098585119,9815.846521569509,True
LOUTH,1861,5.23653238055424,20430.692651255387,True
CAISTOR,1861,0.0,0.0,False
CAISTOR,1861,37.56043495419335,12384.571082613063,True
CAISTOR,1861,23.944347192898675,21726.72270691216,True
GLANFORD BRIGG,1861,0.0,0.0,False
GLANFORD BRIGG,1861,1.926742900881716,11824.102199004154,False
GLANFORD BRIGG,1861,12.098224139797153,14513.731052091909,True
GAINSBOROUGH,1861,0.0,0.0,False
GAINSBOROUGH,1861,111.90249532219556,10688.950132358901,True
GAINSBOROUGH,1861,9.086969263392202,9074.597153732768,True
GAINSBOROUGH,1861,69.42819377558995,10016.416385120921,True
GAINSBOROUGH,1861,90.16922395506111,17747.25258128347,True
GAINSBOROUGH,1861,11.053908672742812,21869.025138102388,True
EAST RETFORD,1861,0.0,0.0,False
EAST RETFORD,1861,26.016615153275403,6517.97734724072,True
EAST RETFORD,1861,22.694195993023666,11499.422334025507,True
EAST RETFORD,1861,29.77835414314533,17799.323665268163,True
WORKSOP,1861,0.0,0.0,False
WORKSOP,1861,4.611146006239985,10081.51640839581,False
WORKSOP,1861,20.034932268538718,9918.776691893507,True
WORKSOP,1861,1.5756916658582805,7468.847366486586,False
MANSFIELD,1861,0.0,0.0,False
MANSFIELD,1861,34.61852930746986,7810.740104800469,True
MANSFIELD,1861,37.24116858758087,14170.549233253318,True
MANSFIELD,1861,34.87427133531672,9222.6093965518,True
MANSFIELD,1861,40.06373395821889,5526.283096990751,True
MANSFIELD,1861,45.198594304009845,10263.662278394202,True
BASFORD,1861,0.0,0.0,False
BASFORD,1861,63.120937835233015,7898.463650506892,True
BASFORD,1861,71.08275912014498,12089.654002413587,True
BASFORD,1861,60.9372531542649,6765.076943375623,True
BASFORD,1861,19.087289499742518,10614.207795537328,True
BASFORD,1861,62.66461845957912,16707.385992534426,True
BASFORD,1861,36.53523709435072,20195.52819127696,True
RADFORD,1861,0.0,0.0,False
RADFORD,1861,63.65612393626358,2606.4846900557673,True
RADFORD,1861,112.94677774697377,8742.100267154745,True
RADFORD,1861,48.449868352792016,4291.838173899874,True
NOTTINGHAM,1861,0.0,0.0,False
NOTTINGHAM,1861,62.16911553918314,1772.506920311249,True
NOTTINGHAM,1861,116.85847065090924,1532.432756215901,True
NOTTINGHAM,1861,63.206664577926155,1480.7348239943844,True
NOTTINGHAM,1861,24.480085184297476,2002.9583995540975,True
NOTTINGHAM,1861,63.27843699100208,1624.8244881495357,True
NOTTINGHAM,1861,12.978715115353042,1354.9943349869939,True
SOUTHWELL,1861,0.1365206829933362,11.728550911161056,False
SOUTHWELL,1861,23.196357398040767,11801.856057192696,True
NEWARK,1861,1.588360604222597,44.88627228831056,False
NEWARK,1861,14.29097831836463,9375.314977200029,True
NEWARK,1861,91.85452887639046,11773.259119218492,True
NEWARK,1861,4.177050905093244,19651.090129540353,False
NEWARK,1861,0.7636267615095267,19231.20851406465,False
BINGHAM,1861,0.0,0.0,False
BINGHAM,1861,11.903970821196221,10377.821923368838,True
SHARDLOW,1861,0.0,0.0,False
SHARDLOW,1861,5.95816465873795,7699.009667686225,True
SHARDLOW,1861,1.7247718309601028,9216.856805450476,False
SHARDLOW,1861,34.089834194189486,8167.270805744779,True
SHARDLOW,1861,23.468252232639387,12282.484150928538,True
DERBY,1861,0.0,0.0,False
DERBY,1861,24.37200247026204,1941.6275094547916,True
BELPER,1861,0.0,0.0,False
BELPER,1861,44.83479659559762,8626.409674589182,True
BELPER,1861,83.32442487115878,7204.065973435971,True
BELPER,1861,28.68429754973272,12477.120411068703,True
BELPER,1861,76.73452500395005,16078.472951492995,True
BELPER,1861,27.170097717239212,10048.008778028792,True
ASHBORNE,1861,0.0,0.0,False
ASHBORNE,1861,32.41804874527428,10888.277294909869,True
ASHBORNE,1861,24.8379768355421,5795.5887986755615,True
ASHBORNE,1861,7.476173359433252,14261.901869950554,True
ASHBORNE,1861,15.981213192142313,18215.43207801249,True
ASHBORNE,1861,9.737273870573059,13332.56609575305,True
CHESTERFIELD,1861,0.0,0.0,False
CHESTERFIELD,1861,24.567736422475143,8319.980046376828,True
CHESTERFIELD,1861,49.87409286114733,12553.381739455497,True
CHESTERFIELD,1861,26.872750329558897,17228.31369821802,True
CHESTERFIELD,1861,30.254386045957887,15443.907063538374,True
BAKEWELL,1861,0.0,0.0,False
BAKEWELL,1861,64.27030447160816,10780.034351982707,True
BAKEWELL,1861,45.457697363610556,10134.631433127992,True
CHAPEL-EN-LE-FRITH,1861,0.0,0.0,False
CHAPEL-EN-LE-FRITH,1861,340.32269234919846,14205.695865255788,True
HAYFIELD,1861,0.0,0.0,False
HAYFIELD,1861,18.746259969189964,8166.373381382041,True
STOCKPORT,1861,0.0,0.0,False
STOCKPORT,1861,1.3596915919098438,4100.65361929031,False
STOCKPORT,1861,29.40862474618187,7558.905945075211,True
STOCKPORT,1861,73.24726529565446,5697.873682395164,True
STOCKPORT,1861,74.75343460004893,4921.153843961057,True
STOCKPORT,1861,36.34452571809986,8773.835757836077,True
STOCKPORT,1861,5.547069812888686,4241.9402955708265,True
MACCLESFIELD,1861,0.0,0.0,False
MACCLESFIELD,1861,36.23834291359683,4475.463688931651,True
MACCLESFIELD,1861,13.367411960498318,8782.030205502884,True
MACCLESFIELD,1861,94.40927669085524,7783.073156022367,True
MACCLESFIELD,1861,86.72504630052032,7021.690283236655,True
MACCLESFIELD,1861,1.2283476706789254,12791.518345700362,False
MACCLESFIELD,1861,29.249679227276943,11988.692250732092,True
MACCLESFIELD,1861,0.7821044136557289,9365.248233131208,False
ALTRINCHAM,1861,0.0,0.0,False
ALTRINCHAM,1861,22.610699432460272,6780.6644699081,True
ALTRINCHAM,1861,24.438777671360683,12646.902891729733,True
ALTRINCHAM,1861,47.22381317782131,8908.498174864844,True
RUNCORN,1861,0.0,0.0,False
RUNCORN,1861,27.584219583035797,4762.562912357949,True
RUNCORN,1861,11.38097982613944,9251.639128457397,True
RUNCORN,1861,32.19643804256946,13050.265794821873,True
NORTHWICH,1861,0.0,0.0,False
NORTHWICH,1861,29.62940267251074,10441.353302883346,True
NORTHWICH,1861,3.9299677569139826,7195.194858132337,False
NORTHWICH,1861,12.553772930364628,12597.48250045289,True
CONGLETON,1861,0.0,0.0,False
CONGLETON,1861,47.258723513130626,10104.580483692693,True
CONGLETON,1861,72.70703160203904,7514.055458738796,True
NANTWICH,1861,0.0,0.0,False
NANTWICH,1861,34.16111668161984,7875.494611665269,True
NANTWICH,1861,16.73127532081709,15908.849202826013,True
NANTWICH,1861,7.581792878376298,11906.311011157297,True
GREAT BOUGHTON,1861,5.943116672959023,467.7978346549616,True
GREAT BOUGHTON,1861,53.6108966473017,9261.795051225194,True
GREAT BOUGHTON,1861,40.99599337263856,15004.349062751979,True
GREAT BOUGHTON,1861,19.834172455985644,14234.406548766432,True
WIRRAL,1861,0.0,0.0,False
WIRRAL,1861,2.5434582289378396,4691.727016268066,False
WIRRAL,1861,10.475527248189952,10546.71491700387,True
LIVERPOOL,1861,0.0,0.0,False
LIVERPOOL,1861,86.23117796774736,822.0848679032899,True
LIVERPOOL,1861,65.22358795144049,1134.6844625736862,True
LIVERPOOL,1861,64.69821773846343,1817.77635604794,True
LIVERPOOL,1861,69.97156367692065,2609.8257114810185,True
LIVERPOOL,1861,23.8337456506764,2546.0786510059993,True
LIVERPOOL,1861,48.13267213999094,1460.4760612530717,True
WEST DERBY,1861,0.0,0.0,False
WEST DERBY,1861,40.96033865774107,5373.033372877832,True
WEST DERBY,1861,263.01978961455404,9266.726024849218,True
WEST DERBY,1861,181.16593293015336,15008.817655898374,True
WEST DERBY,1861,124.90418399308287,11258.6383041866,True
WEST DERBY,1861,210.4223902700872,5791.836436332662,True
WEST DERBY,1861,125.34699915022598,3159.412846177225,True
PRESCOT,1861,0.0,0.0,False
PRESCOT,1861,67.74472315965644,4172.227465928123,True
PRESCOT,1861,29.53131231788581,8299.744945266768,True
PRESCOT,1861,36.92342332518746,7719.682414785826,True
PRESCOT,1861,13.209335750781257,9047.625428641135,True
PRESCOT,1861,22.890405085472274,12800.356543560369,True
PRESCOT,1861,23.514897668736694,16731.001123563015,True
ORMSKIRK,1861,0.0,0.0,False
ORMSKIRK,1861,16.96579921414627,5054.865198093398,True
ORMSKIRK,1861,1.4497775716436554,11243.385023795237,False
ORMSKIRK,1861,20.212370606162718,13414.883648255689,True
ORMSKIRK,1861,23.93853567398078,17027.049676734907,True
ORMSKIRK,1861,2.8785773603597584,16613.930283839214,False
ORMSKIRK,1861,23.430266217228123,10921.131996364555,True
ORMSKIRK,1861,94.60334511972383,5603.005956370788,True
ORMSKIRK,1861,7.767519521012253,7638.22051340112,True
WIGAN,1861,0.0,0.0,False
WIGAN,1861,42.76995781472435,7246.278469318398,True
WIGAN,1861,81.2153424749866,6006.288103407322,True
WIGAN,1861,38.527451976143716,10745.71480382756,True
WIGAN,1861,44.52442963503231,6821.800021595226,True
WIGAN,1861,13.404597588125247,6593.896115203062,True
WIGAN,1861,42.639045428998216,11215.290631915752,True
WARRINGTON,1861,0.0,0.0,False
WARRINGTON,1861,17.45014604737615,5010.115287523859,True
WARRINGTON,1861,68.56773108793578,6336.490915633312,True
WARRINGTON,1861,51.80615435922506,7748.697700612386,True
WARRINGTON,1861,24.477066845881502,11117.740161602826,True
WARRINGTON,1861,17.162495744570204,10244.093445522254,True
LEIGH,1861,0.0,0.0,False
LEIGH,1861,110.64546796931837,5636.74168428617,True
LEIGH,1861,42.51473949271195,3982.0005569615614,True
LEIGH,1861,12.773055646066975,8427.287983647808,True
BOLTON,1861,0.0,0.0,False
BOLTON,1861,129.2947355354315,3487.124068839885,True
BOLTON,1861,79.39998244995508,8945.631200215821,True
BOLTON,1861,71.00075315845096,7756.935112139001,True
BOLTON,1861,93.52871762484386,9868.05465310184,True
BOLTON,1861,16.989893931804982,5066.9919297557335,True
BOLTON,1861,188.43483101991401,10420.810898020394,True
BOLTON,1861,110.88507872861268,12947.211618430027,True
BOLTON,1861,89.75944557082673,10950.07131461401,True
BOLTON,1861,61.182874800503285,5251.549278105305,True
BOLTON,1861,72.3849308973295,3503.1380970688797,True
BOLTON,1861,91.75416604803152,4299.501476603467,True
BOLTON,1861,21.15228683179902,1929.141586158162,True
BURY,1861,0.0,0.0,False
BURY,1861,65.61335115834115,3029.3805296983037,True
